CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,ClusterSegment
17579,3,3,448.90000000000003,4,3,2,432,Potential Loyalists,General Customers
17580,251,3,215.72,1,3,1,131,At Risk,General Customers
17581,-1,25,11025.24,4,4,4,444,Champions,Champions
17582,235,1,175.27,1,2,1,121,At Risk,General Customers
17584,6,2,1242.3,4,3,3,433,Champions,General Customers
17585,108,4,1116.68,2,3,3,233,Loyal Customers,General Customers
17588,99,3,1240.2,2,3,3,233,Loyal Customers,General Customers
17589,59,4,2404.17,2,3,4,234,Loyal Customers,General Customers
17590,1,3,1468.02,4,3,3,433,Champions,General Customers
17591,72,7,2203.67,2,4,4,244,Loyal Customers,General Customers
17593,2,5,3923.86,4,4,4,444,Champions,General Customers
17594,84,2,993.18,2,3,3,233,Loyal Customers,General Customers
17595,11,2,386.69,4,3,2,432,Potential Loyalists,General Customers
17596,22,7,2806.69,3,4,4,344,Champions,General Customers
17597,212,1,2044.3700000000001,1,2,4,124,At Risk,General Customers
17600,16,1,161.67000000000002,4,2,1,421,Potential Loyalists,General Customers
17601,238,1,116.00999999999999,1,2,1,121,At Risk,General Customers
17602,1,6,5054.42,4,4,4,444,Champions,General Customers
17603,77,1,394.72,2,2,2,222,Lost Customers,General Customers
17604,216,2,309.36,1,3,2,132,At Risk,General Customers
17608,32,2,191.99,3,3,1,331,Potential Loyalists,General Customers
17609,39,5,1105.78,3,4,3,343,Champions,General Customers
17611,6,15,3961.12,4,4,4,444,Champions,Champions
17612,52,6,2048.45,2,4,4,244,Loyal Customers,General Customers
17613,21,14,4544.55,3,4,4,344,Champions,Champions
17614,56,1,386.32,2,2,2,222,Lost Customers,General Customers
17615,129,3,329.6,2,3,2,232,Lost Customers,General Customers
17616,172,3,571.1999999999999,1,3,2,132,At Risk,General Customers
17618,4,3,930.28,4,3,3,433,Champions,General Customers
17619,311,1,214.37,1,2,1,121,At Risk,General Customers
17620,58,1,81.44,2,2,1,221,Lost Customers,General Customers
17621,20,3,1379.9,3,3,3,333,Champions,General Customers
17623,31,1,527.0500000000001,3,2,2,322,Potential Loyalists,General Customers
17624,13,2,843.48,4,3,3,433,Champions,General Customers
17625,17,4,2020.4,3,3,4,334,Champions,General Customers
17628,80,1,75.75,2,2,1,221,Lost Customers,General Customers
17629,4,8,1814.12,4,4,4,444,Champions,General Customers
17630,168,2,503.59999999999997,1,3,2,132,At Risk,General Customers
17631,0,3,528.33,4,3,2,432,Potential Loyalists,General Customers
17633,30,4,1324.84,3,3,3,333,Champions,General Customers
17634,35,9,2358.59,3,4,4,344,Champions,General Customers
17636,18,1,285.56,3,2,1,321,Potential Loyalists,General Customers
17637,30,2,547.0600000000001,3,3,2,332,Potential Loyalists,General Customers
17639,275,1,108.5,1,2,1,121,At Risk,General Customers
17640,85,1,621.66,2,2,2,222,Lost Customers,General Customers
17642,118,2,712.29,2,3,3,233,Loyal Customers,General Customers
17643,372,1,101.55,1,2,1,121,At Risk,General Customers
17644,0,11,2895.64,4,4,4,444,Champions,General Customers
17646,218,3,1008.39,1,3,3,133,At Risk,General Customers
17647,64,1,133.06,2,2,1,221,Lost Customers,General Customers
17648,59,4,1797.5,2,3,4,234,Loyal Customers,General Customers
17649,137,1,868.49,2,2,3,223,Lost Customers,General Customers
17650,20,1,166.08,3,2,1,321,Potential Loyalists,General Customers
17651,10,10,3945.0,4,4,4,444,Champions,General Customers
17652,24,12,4867.72,3,4,4,344,Champions,Champions
17653,35,4,1207.56,3,3,3,333,Champions,General Customers
17654,276,1,117.55,1,2,1,121,At Risk,General Customers
17655,9,7,2638.94,4,4,4,444,Champions,General Customers
17656,72,5,1674.69,2,4,4,244,Loyal Customers,General Customers
17658,24,2,595.42,3,3,2,332,Potential Loyalists,General Customers
17659,16,12,2999.46,4,4,4,444,Champions,General Customers
17660,140,1,178.75,2,2,1,221,Lost Customers,General Customers
17663,24,7,1802.91,3,4,4,344,Champions,General Customers
17664,17,2,604.64,3,3,2,332,Potential Loyalists,General Customers
17666,2,2,728.16,4,3,3,433,Champions,General Customers
17667,65,5,2055.51,2,4,4,244,Loyal Customers,General Customers
17668,0,2,347.75,4,3,2,432,Potential Loyalists,General Customers
17669,41,7,3406.7200000000003,3,4,4,344,Champions,General Customers
17670,226,1,205.7,1,2,1,121,At Risk,General Customers
17671,14,4,1572.71,4,3,3,433,Champions,General Customers
17672,49,2,3178.17,3,3,4,334,Champions,General Customers
17673,0,6,1594.97,4,4,3,443,Champions,General Customers
17674,73,2,551.04,2,3,2,232,Lost Customers,General Customers
17675,0,31,20374.28,4,4,4,444,Champions,Champions
17676,3,6,1371.18,4,4,3,443,Champions,General Customers
17677,0,30,16345.38,4,4,4,444,Champions,Champions
17678,262,1,298.11,1,2,1,121,At Risk,General Customers
17679,51,2,1992.1100000000001,2,3,4,234,Loyal Customers,General Customers
17680,22,1,184.4,3,2,1,321,Potential Loyalists,General Customers
17682,9,6,2474.33,4,4,4,444,Champions,General Customers
17684,42,1,239.41,3,2,1,321,Potential Loyalists,General Customers
17685,15,7,3155.83,4,4,4,444,Champions,General Customers
17686,6,7,5739.46,4,4,4,444,Champions,General Customers
17690,29,15,4726.8,3,4,4,344,Champions,Champions
17691,357,2,290.40000000000003,1,3,1,131,At Risk,General Customers
17692,126,4,740.9399999999999,2,3,3,233,Loyal Customers,General Customers
17693,136,1,200.47,2,2,1,221,Lost Customers,General Customers
17694,140,1,283.12,2,2,1,221,Lost Customers,General Customers
17695,130,2,765.34,2,3,3,233,Loyal Customers,General Customers
17696,37,8,2285.71,3,4,4,344,Champions,General Customers
17697,235,1,338.95,1,2,2,122,At Risk,General Customers
17698,259,1,154.95,1,2,1,121,At Risk,General Customers
17700,15,4,2534.64,4,3,4,434,Champions,General Customers
17701,251,1,417.95,1,2,2,122,At Risk,General Customers
17702,29,4,1824.37,3,3,4,334,Champions,General Customers
17703,34,3,798.74,3,3,3,333,Champions,General Customers
17704,167,2,885.19,1,3,3,133,At Risk,General Customers
17705,2,9,1823.52,4,4,4,444,Champions,General Customers
17706,3,17,10504.49,4,4,4,444,Champions,Champions
17707,184,2,152.4,1,3,1,131,At Risk,General Customers
17708,186,2,263.33,1,3,1,131,At Risk,General Customers
17709,168,1,137.45,1,2,1,121,At Risk,General Customers
17711,9,2,385.1,4,3,2,432,Potential Loyalists,General Customers
17712,43,1,522.91,3,2,2,322,Potential Loyalists,General Customers
17714,319,1,153.0,1,2,1,121,At Risk,General Customers
17715,199,1,326.4,1,2,2,122,At Risk,General Customers
17716,21,11,5655.99,3,4,4,344,Champions,Champions
17718,231,1,139.35,1,2,1,121,At Risk,General Customers
17719,36,15,5396.04,3,4,4,344,Champions,Champions
17720,25,4,1195.94,3,3,3,333,Champions,General Customers
17722,95,4,2424.04,2,3,4,234,Loyal Customers,General Customers
17723,126,6,3276.4000000000005,2,4,4,244,Loyal Customers,General Customers
17724,70,3,1033.0,2,3,3,233,Loyal Customers,General Customers
17725,15,11,3439.08,4,4,4,444,Champions,General Customers
17727,14,1,1060.25,4,2,3,423,Potential Loyalists,General Customers
17728,2,3,2876.01,4,3,4,434,Champions,General Customers
17730,2,13,5298.4800000000005,4,4,4,444,Champions,Champions
17731,78,4,1240.11,2,3,3,233,Loyal Customers,General Customers
17732,371,1,303.97,1,2,1,121,At Risk,General Customers
17733,37,2,692.19,3,3,3,333,Champions,General Customers
17734,52,3,700.63,2,3,3,233,Loyal Customers,General Customers
17735,1,19,13110.02,4,4,4,444,Champions,Champions
17736,8,3,377.44,4,3,2,432,Potential Loyalists,General Customers
17737,8,2,168.24,4,3,1,431,Potential Loyalists,General Customers
17738,18,4,1879.05,3,3,4,334,Champions,General Customers
17739,10,7,2791.35,4,4,4,444,Champions,General Customers
17742,112,2,355.11,2,3,2,232,Lost Customers,General Customers
17744,2,6,2322.4,4,4,4,444,Champions,General Customers
17746,239,1,110.25,1,2,1,121,At Risk,General Customers
17747,111,1,71.4,2,2,1,221,Lost Customers,General Customers
17749,177,2,674.52,1,3,3,133,At Risk,General Customers
17750,4,9,1710.45,4,4,4,444,Champions,General Customers
17752,358,1,80.64,1,2,1,121,At Risk,General Customers
17754,-1,5,1664.65,4,4,4,444,Champions,General Customers
17757,0,30,5593.39,4,4,4,444,Champions,Champions
17758,18,8,3408.2000000000003,3,4,4,344,Champions,General Customers
17759,16,3,819.96,4,3,3,433,Champions,General Customers
17760,20,2,287.59,3,3,1,331,Potential Loyalists,General Customers
17761,31,1,712.78,3,2,3,323,Potential Loyalists,General Customers
17763,262,1,15.0,1,2,1,121,At Risk,General Customers
17764,49,2,772.55,3,3,3,333,Champions,General Customers
17765,157,3,367.63,1,3,2,132,At Risk,General Customers
17767,14,1,271.2,4,2,1,421,Potential Loyalists,General Customers
17768,7,3,2081.9,4,3,4,434,Champions,General Customers
17769,11,10,3957.43,4,4,4,444,Champions,General Customers
17770,197,5,1143.27,1,4,3,143,At Risk,General Customers
17771,55,2,245.81,2,3,1,231,Lost Customers,General Customers
17772,9,2,173.45,4,3,1,431,Potential Loyalists,General Customers
17774,95,4,1213.73,2,3,3,233,Loyal Customers,General Customers
17775,253,1,56.4,1,2,1,121,At Risk,General Customers
17777,23,3,647.56,3,3,2,332,Potential Loyalists,General Customers
17779,20,3,650.32,3,3,2,332,Potential Loyalists,General Customers
17781,158,2,188.02,1,3,1,131,At Risk,General Customers
17783,71,2,283.47,2,3,1,231,Lost Customers,General Customers
17785,52,1,131.94,2,2,1,221,Lost Customers,General Customers
17786,84,2,266.85,2,3,1,231,Lost Customers,General Customers
17787,151,4,1817.54,1,3,4,134,At Risk,General Customers
17788,72,2,1117.9,2,3,3,233,Loyal Customers,General Customers
17789,280,1,225.9,1,2,1,121,At Risk,General Customers
17790,25,14,1964.3,3,4,4,344,Champions,General Customers
17791,28,1,106.1,3,2,1,321,Potential Loyalists,General Customers
17793,24,1,300.34,3,2,1,321,Potential Loyalists,General Customers
17795,178,2,342.83,1,3,2,132,At Risk,General Customers
17796,39,4,690.0,3,3,3,333,Champions,General Customers
17797,21,3,780.43,3,3,3,333,Champions,General Customers
17799,21,10,3039.17,3,4,4,344,Champions,General Customers
17800,36,9,1187.21,3,4,3,343,Champions,General Customers
17802,81,3,1285.04,2,3,3,233,Loyal Customers,General Customers
17805,72,1,512.31,2,2,2,222,Lost Customers,General Customers
17806,10,1,546.04,4,2,2,422,Potential Loyalists,General Customers
17809,15,12,5411.91,4,4,4,444,Champions,Champions
17811,3,39,7761.82,4,4,4,444,Champions,Champions
17812,11,4,699.81,4,3,3,433,Champions,General Customers
17813,13,5,1698.07,4,4,4,444,Champions,General Customers
17816,35,4,36.56,3,3,1,331,Potential Loyalists,General Customers
17817,3,3,387.68,4,3,2,432,Potential Loyalists,General Customers
17819,70,7,3704.87,2,4,4,244,Loyal Customers,General Customers
17824,50,1,298.4,2,2,1,221,Lost Customers,General Customers
17827,4,5,1987.33,4,4,4,444,Champions,General Customers
17828,21,4,1820.09,3,3,4,334,Champions,General Customers
17829,297,1,889.24,1,2,3,123,At Risk,General Customers
17830,0,3,398.7,4,3,2,432,Potential Loyalists,General Customers
17831,32,1,35.400000000000006,3,2,1,321,Potential Loyalists,General Customers
17832,48,1,155.37,3,2,1,321,Potential Loyalists,General Customers
17835,1,3,342.24,4,3,2,432,Potential Loyalists,General Customers
17836,46,1,110.21000000000001,3,2,1,321,Potential Loyalists,General Customers
17837,41,8,1541.23,3,4,3,343,Champions,General Customers
17838,25,5,2720.8,3,4,4,344,Champions,General Customers
17839,41,1,318.15,3,2,2,322,Potential Loyalists,General Customers
17841,0,124,40519.84,4,4,4,444,Champions,Champions
17843,302,1,205.48,1,2,1,121,At Risk,General Customers
17844,105,1,51.559999999999995,2,2,1,221,Lost Customers,General Customers
17846,84,1,2033.1,2,2,4,224,Lost Customers,General Customers
17848,80,9,901.1999999999999,2,4,3,243,Loyal Customers,General Customers
17849,217,4,605.8000000000001,1,3,2,132,At Risk,General Customers
17850,371,34,5391.21,1,4,4,144,At Risk,Champions
17852,10,2,114.34,4,3,1,431,Potential Loyalists,General Customers
17854,184,2,311.26,1,3,2,132,At Risk,General Customers
17855,371,1,208.97,1,2,1,121,At Risk,General Customers
17856,0,4,1418.03,4,3,3,433,Champions,General Customers
17857,3,23,26879.04,4,4,4,444,Champions,Champions
17858,4,12,5140.66,4,4,4,444,Champions,Champions
17859,303,1,141.92000000000002,1,2,1,121,At Risk,General Customers
17860,367,1,226.45000000000002,1,2,1,121,At Risk,General Customers
17861,2,8,2097.88,4,4,4,444,Champions,General Customers
17862,322,1,330.9,1,2,2,122,At Risk,General Customers
17863,58,6,3160.0,2,4,4,244,Loyal Customers,General Customers
17864,11,3,554.85,4,3,2,432,Potential Loyalists,General Customers
17865,29,20,10526.32,3,4,4,344,Champions,Champions
17866,141,1,329.65,1,2,2,122,At Risk,General Customers
17867,29,6,1157.8700000000001,3,4,3,343,Champions,General Customers
17869,106,5,428.18,2,4,2,242,Lost Customers,General Customers
17870,1,12,1865.89,4,4,4,444,Champions,General Customers
17871,203,1,155.9,1,2,1,121,At Risk,General Customers
17873,79,5,1848.96,2,4,4,244,Loyal Customers,General Customers
17874,184,6,683.46,1,4,3,143,At Risk,General Customers
17877,169,1,237.61,1,2,1,121,At Risk,General Customers
17878,42,1,379.45,3,2,2,322,Potential Loyalists,General Customers
17879,172,1,178.51999999999998,1,2,1,121,At Risk,General Customers
17880,363,1,458.92,1,2,2,122,At Risk,General Customers
17881,303,1,133.35000000000002,1,2,1,121,At Risk,General Customers
17883,2,4,664.34,4,3,2,432,Potential Loyalists,General Customers
17884,2,4,695.0699999999999,4,3,3,433,Champions,General Customers
17885,11,1,156.34,4,2,1,421,Potential Loyalists,General Customers
17886,30,3,869.28,3,3,3,333,Champions,General Customers
17887,128,1,111.35,2,2,1,221,Lost Customers,General Customers
17888,20,8,716.0,3,4,3,343,Champions,General Customers
17889,211,2,201.37,1,3,1,131,At Risk,General Customers
17890,321,2,586.89,1,3,2,132,At Risk,General Customers
17891,161,1,203.85999999999999,1,2,1,121,At Risk,General Customers
17892,55,3,244.1,2,3,1,231,Lost Customers,General Customers
17893,224,1,107.21,1,2,1,121,At Risk,General Customers
17894,70,8,1118.96,2,4,3,243,Loyal Customers,General Customers
17895,43,1,95.45,3,2,1,321,Potential Loyalists,General Customers
17896,22,1,256.32,3,2,1,321,Potential Loyalists,General Customers
17897,171,3,541.8100000000001,1,3,2,132,At Risk,General Customers
17898,84,2,152.06,2,3,1,231,Lost Customers,General Customers
17899,158,1,154.55,1,2,1,121,At Risk,General Customers
17900,189,2,112.19999999999999,1,3,1,131,At Risk,General Customers
17901,28,1,110.38,3,2,1,321,Potential Loyalists,General Customers
17904,20,1,181.07,3,2,1,321,Potential Loyalists,General Customers
17905,70,4,798.99,2,3,3,233,Loyal Customers,General Customers
17906,246,1,72.9,1,2,1,121,At Risk,General Customers
17908,372,1,232.03,1,2,1,121,At Risk,General Customers
17911,8,1,366.23,4,2,2,422,Potential Loyalists,General Customers
17912,309,5,310.06,1,4,2,142,At Risk,General Customers
17913,57,2,408.65,2,3,2,232,Lost Customers,General Customers
17914,2,1,329.36,4,2,2,422,Potential Loyalists,General Customers
17917,44,3,335.03,3,3,2,332,Potential Loyalists,General Customers
17919,87,1,1304.04,2,2,3,223,Lost Customers,General Customers
17920,3,17,4119.5,4,4,4,444,Champions,Champions
17921,63,4,820.23,2,3,3,233,Loyal Customers,General Customers
17923,281,1,207.50000000000003,1,2,1,121,At Risk,General Customers
17924,10,7,2962.5,4,4,4,444,Champions,General Customers
17925,371,1,244.08,1,2,1,121,At Risk,General Customers
17926,132,2,397.29,2,3,2,232,Lost Customers,General Customers
17928,44,2,212.54,3,3,1,331,Potential Loyalists,General Customers
17929,10,4,843.0,4,3,3,433,Champions,General Customers
17930,34,5,1740.48,3,4,4,344,Champions,General Customers
17931,133,2,408.36,2,3,2,232,Lost Customers,General Customers
17932,28,3,1331.57,3,3,3,333,Champions,General Customers
17934,50,2,704.25,2,3,3,233,Loyal Customers,General Customers
17935,137,2,145.79,2,3,1,231,Lost Customers,General Customers
17936,4,1,380.13,4,2,2,422,Potential Loyalists,General Customers
17937,7,7,4301.22,4,4,4,444,Champions,General Customers
17939,158,1,99.14,1,2,1,121,At Risk,General Customers
17940,48,10,4020.04,3,4,4,344,Champions,General Customers
17941,129,1,304.56,2,2,1,221,Lost Customers,General Customers
17942,6,1,77.50000000000001,4,2,1,421,Potential Loyalists,General Customers
17946,232,2,149.57999999999998,1,3,1,131,At Risk,General Customers
17947,36,1,176.68,3,2,1,321,Potential Loyalists,General Customers
17948,146,1,358.56000000000006,1,2,2,122,At Risk,General Customers
17949,0,45,58510.48,4,4,4,444,Champions,Champions
17950,71,3,482.2,2,3,2,232,Lost Customers,General Customers
17951,38,3,1008.5400000000001,3,3,3,333,Champions,General Customers
17954,4,12,2314.13,4,4,4,444,Champions,General Customers
17955,197,4,557.3,1,3,2,132,At Risk,General Customers
17956,248,1,12.75,1,2,1,121,At Risk,General Customers
17957,65,1,111.68,2,2,1,221,Lost Customers,General Customers
17958,115,1,508.4599999999999,2,2,2,222,Lost Customers,General Customers
17960,170,1,73.78,1,2,1,121,At Risk,General Customers
17961,20,39,1296.44,3,4,3,343,Champions,Champions
17962,141,1,102.41,1,2,1,121,At Risk,General Customers
17964,30,2,463.21,3,3,2,332,Potential Loyalists,General Customers
17965,36,14,2599.19,3,4,4,344,Champions,General Customers
17966,36,5,1098.43,3,4,3,343,Champions,General Customers
17967,370,1,112.27,1,2,1,121,At Risk,General Customers
17968,372,1,265.1,1,2,1,121,At Risk,General Customers
17969,165,2,228.2,1,3,1,131,At Risk,General Customers
17970,210,1,562.79,1,2,2,122,At Risk,General Customers
17972,240,1,135.19,1,2,1,121,At Risk,General Customers
17973,50,1,337.04,2,2,2,222,Lost Customers,General Customers
17974,23,3,703.99,3,3,3,333,Champions,General Customers
17975,14,13,4483.26,4,4,4,444,Champions,Champions
17976,371,1,321.79,1,2,2,122,At Risk,General Customers
17977,28,1,288.14,3,2,1,321,Potential Loyalists,General Customers
17978,364,1,300.91999999999996,1,2,1,121,At Risk,General Customers
17979,34,4,732.41,3,3,3,333,Champions,General Customers
17980,164,3,811.45,1,3,3,133,At Risk,General Customers
